Reading Quadcopter data

Motor Difference,Angle Y, Time Difference
0,0,3904
0,0,3948
0,0,3996
0,0,3904
0,0,3892
0,0,3896
0,0,3992
0,0,3952
0,0,3908
0,0,3900
0,0,3756
0,0,3988
0,0,3948
0,0,3888
0,0,3912
0,0,3920
0,0,4020
0,0,3924
0,0,3884
0,0,3904
0,0,3896
0,0,3972
0,0,3920
0,0,3892
0,0,3892
0,0,3796
0,0,4004
0,0,3880
0,0,3876
0,0,3872
0,0,3924
0,0,4008
0,0,3888
0,0,3764
0,0,3876
0,0,3940
0,0,3964
0,0,3880
0,0,3912
0,0,3900
0,0,3952
0,0,3988
0,0,3884
0,0,3892
0,0,3908
0,0,3952
0,-1,3952
0,-1,3896
0,-1,3912
0,-1,3908
0,-1,3984
0,-1,3956
0,-1,3896
0,-1,3908
0,-1,3892
0,-1,3984
0,-1,3956
0,-1,3772
0,-1,3884
0,-1,3904
0,-1,4000
0,-1,3916
0,-1,3896
0,-1,3884
0,-1,3900
0,-1,4128
0,-1,3936
0,-1,3900
0,-1,3904
0,-1,3924
0,-1,4016
0,-1,3752
0,-1,3900
0,-1,3908
0,-1,3924
0,-1,3976
0,-1,3892
0,-1,3888
0,-1,3876
0,-1,3940
0,-1,3972
0,-1,3876
0,-1,3888
0,-1,3880
0,-1,3936
0,-1,3972
0,-1,3884
0,-1,3884
0,-1,3892
0,-1,3964
0,-1,3944
0,-1,3880
0,-1,3892
0,-1,3892
0,-1,3964
0,-1,3928
0,-1,3880
0,-1,3756
0,-1,3904
0,-1,3976
0,-1,3900
0,-1,3900
0,-1,3912
0,-1,3892
0,-1,4008
0,-1,3784
0,-1,3892
0,-1,3896
0,-1,3872
0,-1,3976
0,-2,3912
0,-2,3896
0,-2,3888
0,-2,3912
0,-2,4020
0,-2,3880
0,-2,3892
0,-2,3888
0,-2,3904
0,-2,4000
0,-2,3880
0,-2,3884
0,-2,3880
0,-2,3784
0,-2,3976
0,-2,3888
0,-2,3892
0,-2,3888
0,-2,3928
0,-2,3972
0,-2,3896
0,-2,3768
0,-2,3888
0,-2,3936
0,-2,3972
0,-2,3900
0,-1,3884
0,-2,3884
0,-2,3984
0,-2,3956
0,-2,3888
0,-1,3908
0,-1,3892
0,-1,3964
0,-1,3948
0,-1,3892
0,-1,3908
0,-1,3880
0,-1,4020
0,-1,3920
0,-1,3892
0,-1,3904
0,-1,3884
0,-1,4004
0,-2,3916
0,-2,3764
0,-2,3892
0,-2,3912
0,-2,4012
0,-2,3888
0,-2,3880
0,-2,3888
0,-2,3904
0,-2,4004
0,-2,3884
0,-2,3884
0,-2,3900
0,-2,3948
0,-2,3976
0,-2,3884
0,-2,3884
0,-2,3760
0,-2,3944
0,-2,3980
0,-2,3880
0,-2,3896
0,-2,3900
0,-2,3920
0,-2,3968
0,-2,3732
0,-2,3736
0,-2,3876
0,-2,3960
0,-2,3908
0,-2,3892
0,-2,3868
0,-2,3884
0,-2,3960
0,-2,3932
0,-2,3744
0,-2,3872
0,-2,3880
0,-2,3968
0,-2,3932
0,-2,3876
0,-2,3880
0,-2,3876
0,-2,3996
0,-2,3776
0,-2,3884
0,-2,3880
0,-2,3880
0,-2,3984
0,-2,3912
0,-2,3876
0,-2,3884
0,-2,3912
0,-2,3988
0,-2,3896
0,-2,3900
0,-2,3868
0,-2,3908
0,-2,3996
0,-2,3888
0,-2,3880
0,-2,3900
0,-2,3924
0,-2,4008
0,-2,3880
0,-2,3884
0,-2,3880
0,-2,3920
0,-2,3968
0,-2,3904
0,-2,3892
0,-2,3896
0,-2,3960
0,-2,3960
0,-2,3876
0,-2,3884
0,-2,3884
0,-2,3956
0,-2,3964
0,-2,3884
0,-2,3752
0,-2,3884
0,-2,3968
0,-2,3936
0,-2,3872
0,-2,3888
0,-2,3880
0,-2,3956
0,-2,3928
0,-2,3744
0,-2,3884
0,-2,3880
0,-2,3992
0,-2,3904
0,-2,3892
0,-2,3880
0,-2,3872
0,-2,3984
0,-2,3896
0,-2,3860
0,-2,3872
0,-2,3908
0,-2,3984
0,-2,3896
0,-2,3888
0,-2,3880
0,-2,3768
0,-2,4004
0,-2,3884
0,-2,3880
0,-2,3892
0,-2,3924
0,-1,3996
0,-1,3916
0,-1,3752
0,-1,3892
0,-1,3928
0,-1,3968
0,-1,3880
0,-1,3912
0,-1,3892
0,-1,3948
0,-1,3972
0,-1,3884
0,-1,3900
0,-1,3896
0,-1,3952
0,-1,3964
0,-1,3912
0,-1,3900
0,-1,3904
0,-1,3972
0,-1,3940
0,-1,3900
0,-1,3900
0,-1,3904
0,-1,3964
0,-1,3912
0,-1,3756
0,-1,3884
0,-1,3892
0,-1,3984
0,-1,3916
0,-1,3904
0,-1,3892
0,-1,3892
0,-1,3980
0,-1,3900
0,-1,3892
0,-1,3876
0,-1,3896
0,-1,3992
0,-1,3896
0,-1,3896
0,-1,3900
0,-1,3904
0,-1,4008
0,-1,3896
0,-1,3880
0,-1,3908
0,-1,3952
0,-1,3984
0,-1,3896
0,-1,3908
0,-1,3752
0,-1,3952
0,-1,3968
0,-1,3900
0,-1,3912
0,-1,3896
0,-1,3956
0,-1,3976
0,-1,3900
0,-1,3916
0,-1,3896
0,-1,3968
0,-1,3952
0,-1,3916
0,-1,3776
0,-1,3896
0,-1,3992
0,-1,3920
0,-1,3900
0,-1,3892
0,-1,3896
0,-1,3996
0,-1,3920
0,-1,3916
0,-1,3908
0,-1,3912
0,-1,3992
0,-1,3904
0,-1,3904
0,-1,3912
0,-1,3912
0,-1,4024
0,-1,3896
0,-1,3892
0,-1,3904
0,-1,3920
0,-1,3992
0,-1,3900
0,-1,3892
0,-1,3896
0,-1,3944
0,-1,3980
0,-1,3900
0,-1,3896
0,-1,3884
0,-1,3964
0,-1,3972
0,-1,3908
0,-1,3892
0,-1,3896
0,-1,3972
0,-1,3944
0,-1,3880
0,-1,3772
0,-1,3888
0,-1,3972
0,-1,3936
0,-1,3872
0,-1,3904
0,-1,3900
0,-1,3976
0,-1,3780
0,-1,3884
0,-1,3868
0,-1,3888
0,-1,4004
0,-1,3904
0,-1,3888
0,-1,3876
0,-1,3888
0,-1,3976
0,-1,3912
0,-1,3892
0,-1,3896
0,-1,3916
0,-1,3996
0,-1,3896
0,-1,3892
0,-1,3916
0,-1,3772
0,-1,4028
0,-1,3900
0,-1,3912
0,-1,3912
0,-1,3960
0,-1,3992
0,-1,3776
0,-1,3888
0,-1,3892
0,-2,3944
0,-2,3976
0,-2,3900
0,-2,3904
0,-2,3868
0,-2,3936
0,-2,3928
0,-2,3888
0,-2,3908
0,-2,3896
0,-2,3964
0,-2,3952
0,-2,3888
0,-2,3776
0,-2,3896
0,-2,3976
0,-2,3912
0,-2,3884
0,-2,3892
0,-2,3880
0,-2,3992
0,-2,3772
0,-2,3888
0,-2,3900
0,-2,3916
0,-2,3984
0,-2,3912
0,-2,3888
0,-2,3892
0,-2,3896
0,-2,3992
0,-2,3904
0,-2,3896
0,-2,3880
0,-2,3904
0,-2,4004
0,-2,3892
0,-2,3884
0,-2,3768
0,-2,3932
0,-2,3948
0,-2,3892
0,-2,3876
0,-2,3876
0,-2,3940
0,-2,3956
0,-2,3884
0,-2,3764
0,-2,3884
0,-2,3932
0,-2,3992
0,-2,3888
0,-2,3892
0,-2,3880
0,-2,3968
0,-2,3924
0,-2,3888
0,-2,3884
0,-2,3892
0,-2,3968
0,-2,3964
0,-2,3888
0,-2,3888
0,-2,3888
0,-2,3984
0,-2,3908
0,-2,3896
0,-2,3888
0,-2,3888
0,-2,4004
0,-2,3908
0,-2,3880
0,-2,3892
0,-2,3900
0,-2,3976
0,-2,3880
0,-2,3900
0,-2,3876
0,-2,3900
0,-2,4004
0,-2,3896
0,-2,3884
0,-2,3756
0,-2,3904
0,-2,3996
0,-2,3900
0,-2,3884
0,-2,3880
0,-2,3964
0,-2,3976
0,-2,3764
0,-2,3892
0,-2,3892
0,-2,3940
0,-2,3972
0,-2,3888
0,-2,3900
0,-2,3888
0,-2,3928
0,-2,3948
0,-2,3884
0,-2,3888
0,-2,3888
0,-2,3984
0,-2,3936
0,-2,3904
0,-2,3764
0,-2,3896
0,-2,3980
0,-1,3916
0,-1,3912
0,-1,3892
0,-1,3904
0,-1,4008
0,-1,3776
0,-1,3896
0,-1,3904
0,-1,3924
0,-1,3988
0,-1,3924
0,-1,3892
0,-1,3908
0,-1,3792
0,-1,4012
0,-1,3888
0,-1,3880
0,-1,3888
0,-1,3912
0,-1,4000
0,-1,3892
0,-1,3780
0,-1,3888
0,-1,3944
0,-1,3968
0,-1,3876
0,-1,3896
0,-1,3876
0,-1,3948
0,-1,3972
0,-1,3896
0,-1,3900
0,-1,3900
0,-1,3952
0,-1,3952
0,-1,3896
0,-1,3892
0,-1,3900
0,-1,3972
0,-1,3956
0,-1,3912
0,-1,3916
0,-1,3908
0,-1,3984
0,-1,3932
0,-1,3900
0,-1,3920
0,-1,3920
0,-1,4024
0,-1,3944
0,-1,3904
0,-1,3904
0,-1,3800
0,-1,4024
0,0,3928
0,0,3912
0,0,3920
0,0,3924
0,0,4020
0,0,3896
0,0,3896
0,0,3904
0,0,3964
0,0,3992
0,0,3904
0,0,3912
0,0,3904
0,0,3952
0,0,3992
0,0,3892
0,0,3916
0,0,3912
0,0,3964
0,0,3972
0,0,3916
0,0,3908
0,0,3924
0,0,3984
0,0,3956
0,0,3912
0,0,3900
0,0,3900
0,0,4036
0,0,3948
0,0,3896
0,0,3900
0,0,3888
0,0,4140
0,0,3920
0,0,3892
0,0,3904
0,0,3916
0,0,4016
0,0,3912
0,0,3908
0,0,3920
0,0,3928
0,0,4028
0,0,3932
0,0,3904
0,0,3920
0,0,3976
0,0,3952
0,0,3896
0,0,3912
0,0,3924
0,0,3972
0,0,3976
0,0,3784
0,0,3908
0,0,3908
0,0,4000
0,0,3968
0,0,3892
0,0,3904
0,0,3904
0,0,3996
0,0,3964
0,0,3896
0,0,3896
0,0,3884
0,0,4012
0,0,3908
0,0,3896
0,0,3888
0,0,3872
0,0,3980
0,0,3912
0,0,3888
0,0,3876
0,0,3920
0,0,4144
0,0,3908
0,0,3884
0,0,3900
0,0,3916
0,0,4004
0,0,3884
0,0,3892
0,0,3776
0,0,3952
0,0,3972
0,0,3880
0,0,3896
0,0,3880
0,0,3940
0,0,3956
0,0,3764
0,0,3872
0,0,3884
0,0,3932
0,0,3976
0,0,3908
0,0,3884
0,0,3876
0,0,3980
0,0,3936
0,0,3904
0,0,3900
0,0,3916
0,0,3996
0,0,3948
0,0,3916
0,0,3756
0,0,3904
0,0,4000
0,0,3908
0,0,3888
0,0,3916
0,0,3932
0,0,4016
0,0,3916
0,0,3912
0,0,3904
0,0,3928
0,0,4028
0,0,3780
0,0,3916
0,0,3900
0,0,3968
0,0,3992
0,0,3916
0,0,3904
0,0,3892
0,0,3960
0,0,3980
0,0,3896
0,0,3888
0,0,3896
0,0,3936
0,0,3980
0,0,3912
0,0,3896
0,0,3892
0,0,3996
0,0,3956
0,0,3900
0,0,3896
0,0,3912
0,0,3976
0,0,3912
0,0,3892
0,0,3900
0,0,3884
0,0,4000
0,0,3932
0,0,3904
0,0,3892
0,0,3756
0,0,3988
0,0,3904
0,0,3884
0,0,3888
0,0,3916
0,0,4016
0,0,3904
0,0,3768
0,-1,3904
0,-1,3928
0,-1,4012
0,-1,3900
0,-1,3896
0,-1,3904
0,-1,3952
0,-1,3984
0,-1,3892
0,-1,3904
0,-1,3912
0,-1,3952
0,-1,3988
0,-1,3892
0,-1,3892
0,-1,3780
0,-1,3976
0,-1,3964
0,-1,3920
0,-1,3896
0,-1,3892
0,-1,3980
0,-1,3956
0,-1,3896
0,-1,3896
0,-1,3892
0,-1,3976
0,-1,3912
0,-1,3892
0,-1,3904
0,-1,3860
0,-1,4008
0,-1,3912
0,-1,3884
0,-1,3884
0,-1,3872
0,-1,3988
0,-1,3904
0,-1,3900
0,-1,3916
0,-1,3936
0,-1,4008
0,-2,3900
0,-2,3892
0,-2,3904
0,-2,3928
0,-2,3964
0,-2,3904
0,-2,3900
0,-2,3884
0,-2,3960
0,-2,3968
0,-2,3888
0,-2,3760
0,-2,3756
0,-2,3940
0,-2,3984
0,-2,3880
0,-2,3864
0,-2,3896
0,-2,3956
0,-2,3936
0,-2,3756
0,-2,3864
0,-2,3892
0,-2,3956
0,-2,3920
0,-2,3884
0,-2,3868
0,-2,3884
0,-2,3980
0,-2,3912
0,-2,3884
0,-2,3892
0,-2,3892
0,-2,3996
0,-2,3908
0,-2,3892
0,-2,3896
0,-2,3876
0,-2,3980
0,-2,3920
0,-2,3892
0,-2,3904
0,-2,3904
0,-2,3996
0,-2,3876
0,-3,3892
0,-3,3752
0,-3,3916
0,-3,3996
0,-3,3872
0,-3,3880
0,-3,3880
0,-3,3900
0,-3,3972
0,-3,3888
0,-3,3764
0,-3,3880
0,-3,3924
0,-3,3960
0,-3,3864
0,-3,3884
0,-3,3884
0,-3,3936
0,-3,3972
0,-3,3764
0,-3,3872
0,-3,3888
0,-3,3928
0,-3,3928
0,-3,3880
0,-3,3888
0,-3,3888
0,-3,3984
0,-3,3944
0,-3,3880
0,-3,3876
0,-3,3888
0,-3,3956
0,-3,3968
0,-3,3900
0,-3,3904
0,-3,3892
0,-3,3984
0,-3,3916
0,-3,3896
0,-3,3888
-2,-4,3892
-2,-4,3968
-2,-4,3904
-2,-4,3764
-2,-4,3880
-2,-4,3908
-2,-4,4000
-2,-4,3896
-2,-4,3888
-2,-4,3880
-2,-4,3904
-2,-4,4024
-2,-4,3868
-2,-4,3884
-2,-4,3880
-2,-4,3948
-2,-4,3960
-2,-4,3892
-2,-4,3884
-2,-4,3892
-2,-4,3952
-2,-4,3976
-2,-4,3896
-2,-4,3892
-2,-4,3900
-2,-5,3932
-2,-5,3960
-2,-5,3900
-2,-5,3744
-2,-5,3872
-2,-5,3964
-2,-5,3936
-2,-5,3880
-2,-5,3896
-2,-5,3892
-2,-5,3968
-2,-5,3944
-2,-5,3744
-2,-5,3888
-2,-5,3892
-2,-5,3996
-2,-5,3916
-2,-5,3884
-2,-5,3884
-2,-5,3896
-2,-5,4004
-2,-5,3900
-2,-5,3904
-2,-5,3880
-2,-5,3908
-2,-5,3968
-2,-6,3908
-2,-6,3884
-2,-6,3860
-2,-6,3912
-2,-6,4016
-2,-6,3888
-2,-6,3892
-2,-6,3884
-2,-6,3908
-2,-6,4004
-2,-6,3880
-2,-6,3892
-2,-6,3760
-2,-6,3920
-2,-6,3976
-2,-6,3888
-2,-6,3884
-2,-6,3896
-2,-6,3924
-2,-6,3968
-2,-6,3884
-2,-6,3748
-2,-6,3888
-2,-6,3912
-2,-6,3964
-2,-6,3884
-2,-6,3876
-2,-6,3880
-2,-6,3972
-2,-6,3940
-2,-6,3748
-2,-6,3888
-2,-6,3888
-2,-6,3968
-2,-6,3924
-2,-6,3868
-2,-6,3868
-2,-6,3876
-2,-6,3944
-2,-6,3900
-2,-6,3888
-4,-7,3872
-4,-7,3880
-4,-7,3988
-4,-7,3900
-4,-7,3876
-4,-7,3880
-4,-7,3864
-4,-7,4124
-4,-7,3904
-4,-7,3880
-4,-7,3896
-4,-7,3924
-4,-7,4016
-4,-7,3876
-4,-7,3892
-4,-7,3888
-4,-7,3912
-4,-7,4016
-4,-7,3892
-4,-7,3884
-4,-7,3900
-4,-7,3912
-4,-7,3980
-4,-7,3780
-4,-7,3904
-4,-7,3904
-4,-7,3940
-4,-7,3976
-4,-7,3908
-4,-7,3896
-4,-7,3908
-4,-7,3948
-4,-7,3956
-4,-7,3892
-4,-7,3884
-4,-7,3896
-4,-7,3984
-4,-7,3948
-4,-7,3896
-4,-7,3756
-4,-7,3916
-4,-7,3984
-4,-7,3944
-4,-7,3912
-4,-7,3876
-4,-7,3896
-4,-7,4000
-4,-7,3788
-4,-7,3892
-4,-7,3892
-4,-7,3876
-4,-7,4012
-4,-7,3916
-4,-7,3880
-4,-7,3884
-4,-7,3920
-4,-7,3992
-2,-6,3888
-2,-6,3880
-2,-6,3884
-2,-6,3904
-2,-6,3984
-2,-6,3832
-2,-6,3900
-2,-6,3888
-2,-6,3900
-2,-6,3980
-2,-6,3896
-2,-6,3892
-2,-6,3912
-2,-6,3956
-2,-6,3968
-2,-6,3896
-2,-6,3764
-2,-6,3888
-2,-6,3932
-2,-6,3972
-2,-6,3888
-2,-6,3896
-2,-6,3896
-2,-6,3964
-2,-6,3948
-2,-6,3900
-2,-5,3896
-2,-5,3892
-2,-5,3984
-2,-5,3948
-2,-5,3896
-2,-5,3908
-2,-5,3900
-2,-5,4004
-2,-5,3916
-2,-5,3900
-2,-5,3912
-2,-5,3900
-2,-5,4012
-2,-5,3792
-2,-5,3900
-2,-5,3892
-2,-5,3924
-2,-5,3984
-2,-4,3900
-2,-4,3912
-2,-4,3900
-2,-4,3916
-2,-4,4008
-2,-4,3896
-2,-4,3904
-2,-4,3896
-2,-4,3912
-2,-4,3972
-2,-4,3892
-2,-4,3760
-2,-4,3884
-2,-4,3944
-2,-4,3960
-2,-4,3888
-2,-4,3904
0,-3,3900
0,-3,3936
0,-3,3976
0,-3,3900
0,-3,3896
0,-3,3892
0,-3,3972
0,-3,3932
0,-3,3876
0,-3,3860
0,-3,3872
0,-3,3960
0,-3,3928
0,-3,3864
0,-3,3872
0,-3,3876
0,-2,3952
0,-2,3936
0,-2,3860
0,-2,3892
0,-2,3888
0,-2,4004
0,-2,3912
0,-2,3864
0,-2,3888
0,-2,3876
0,-2,3984
0,-2,3916
0,-2,3884
0,-2,3872
0,-2,3908
0,-1,3972
0,-1,3888
0,-1,3896
0,-1,3884
0,-1,3904
0,-1,4012
0,-1,3892
0,-1,3888
0,-1,3892
0,-1,3780
0,-1,3996
0,-1,3904
0,-1,3904
0,-1,3900
0,-1,3952
0,-1,3988
0,-1,3904
0,0,3892
0,0,3892
0,0,3940
0,0,3988
0,0,3896
0,0,3908
0,0,3780
0,0,3992
0,0,3956
0,0,3880
0,0,3884
0,0,3892
0,0,3952
0,0,3948
0,0,3776
0,0,3908
0,0,3900
0,0,4012
0,0,3916
0,0,3896
0,0,3888
0,0,3892
0,0,4004
0,0,3932
0,0,3896
0,0,3896
0,0,3936
0,0,4028
0,0,3888
0,0,3896
0,0,3764
0,0,3912
0,0,3996
0,0,3896
0,0,3904
0,1,3912
0,1,3912
0,1,3972
0,1,3768
0,1,3900
0,1,3896
0,1,3948
0,1,3972
0,1,3896
0,1,3880
0,1,3888
0,1,3940
0,1,3968
0,1,3876
0,1,3892
0,1,3896
0,1,3976
0,1,3940
0,2,3888
0,2,3908
0,2,3768
0,2,3960
0,2,3940
0,2,3888
0,2,3888
0,2,3884
0,2,3964
0,2,3896
0,2,3884
0,2,3768
0,2,3888
0,2,3992
0,2,3900
0,2,3888
0,2,3884
0,2,3884
0,3,3980
0,3,3908
0,3,3740
0,3,3884
0,3,3900
0,3,4000
0,3,3888
0,3,3880
0,3,3876
0,3,3888
0,3,4000
0,3,3748
0,3,3872
0,3,3864
0,3,3904
0,3,3960
2,4,3884
2,4,3872
2,4,3880
2,4,3944
2,4,3968
2,4,3868
2,4,3876
2,4,3864
2,4,3916
2,4,3964
2,4,3884
2,4,3872
2,4,3884
2,4,3808
2,4,3936
2,5,3892
2,5,3892
2,5,3876
2,5,3972
2,5,3928
2,5,3888
2,5,3892
2,5,3740
2,5,3972
2,5,3940
2,5,3876
2,5,3876
2,5,3888
2,6,3980
2,6,3900
2,6,3884
2,6,3748
2,6,3880
2,6,3984
2,6,3904
2,6,3880
2,6,3880
2,6,3908
2,6,3988
2,6,3916
2,6,3756
4,7,3884
4,7,3908
4,7,4016
4,7,3896
4,7,3916
4,7,3904
4,7,3920
4,7,4152
4,7,3892
4,7,3904
4,7,3904
4,7,3952
4,8,3984
4,8,3900
4,8,3908
4,8,3768
4,8,3956
4,8,3976
4,8,3888
4,8,3900
4,8,3892
4,8,3976
4,8,3948
4,9,3752
4,9,3908
4,9,3904
4,9,3984
4,9,3944
4,9,3884
4,9,3888
4,9,3888
4,9,3956
4,9,3908
4,9,3900
6,10,3900
6,10,3884
6,10,4012
6,10,3912
6,10,3876
6,10,3888
6,10,3756
6,10,3980
6,10,3896
6,10,3872
6,10,3892
6,11,3904
6,11,3988
6,11,3888
6,11,3888
6,11,3872
6,11,3896
6,11,3992
6,11,3884
6,11,3884
6,11,3876
6,12,3920
6,12,3960
6,12,3884
6,12,3876
6,12,3888
6,12,3936
6,12,3964
6,12,3888
6,12,3888
6,12,3872
6,12,3796
6,13,3932
6,13,3880
6,13,3884
6,13,3884
6,13,3964
6,13,3924
6,13,3876
6,13,3872
6,13,3756
6,13,3972
6,13,3936
8,14,3896
8,14,3892
8,14,3896
8,14,4008
8,14,3908
8,14,3776
8,14,3884
8,14,3892
8,14,3996
8,14,3912
8,15,3888
8,15,3896
8,15,3924
8,15,3988
8,15,3900
8,15,3892
8,15,3888
8,15,3900
8,15,3980
8,15,3892
8,16,3884
8,16,3884
8,16,3904
8,16,3988
8,16,3880
8,16,3872
8,16,3880
8,16,3924
8,16,3972
8,16,3880
8,16,3868
10,17,3876
10,17,3800
10,17,3968
10,17,3880
10,17,3872
10,17,3880
10,17,3920
10,17,3960
10,17,3884
10,17,3888
10,17,3764
10,18,3956
10,18,3924
10,18,3876
10,18,3872
10,18,3896
10,18,3976
10,18,3920
10,18,3876
10,18,3880
10,18,3740
10,18,3956
10,18,3900
10,19,3880
10,19,3880
10,19,3880
10,19,3984
10,19,3772
10,19,3744
10,19,3868
10,19,3876
10,19,3976
10,19,3912
10,19,3892
10,19,3880
10,19,3904
10,19,3988
12,20,3752
12,20,3880
12,20,3880
12,20,3916
12,20,3988
12,20,3892
12,20,3892
12,20,3876
12,20,3896
12,20,3984
12,20,3872
12,20,3884
12,20,3872
12,20,3924
12,20,3948
12,20,3880
12,21,3876
12,21,3880
12,21,3916
12,21,3972
12,21,3876
12,21,3864
12,21,3868
12,21,3924
12,21,3956
12,21,3888
12,21,3880
12,21,3880
12,21,3948
12,21,3800
12,21,3872
12,21,3876
12,21,3884
12,21,3964
12,21,3932
12,21,3876
12,21,3880
12,21,3880
12,21,3980
12,21,3760
12,21,3872
12,21,3868
12,21,3864
12,21,3980
12,21,3884
12,21,3884
12,21,3872
12,21,3884
12,21,3984
12,21,3768
12,21,3884
12,21,3888
12,21,3888
12,21,3960
12,21,3900
12,21,3864
12,21,3860
12,21,3900
12,21,3980
12,21,3732
12,21,3728
12,21,3868
12,21,3896
12,21,3992
12,21,3864
12,21,3876
12,21,3860
12,21,3880
12,21,3984
12,21,3888
12,21,3752
12,21,3868
12,21,3912
12,21,3960
12,21,3868
12,21,3884
12,21,3868
12,20,3908
12,20,3948
12,20,3736
12,20,3860
12,20,3876
12,20,3932
12,20,3952
12,20,3880
12,20,3876
12,20,3876
12,20,3916
12,20,3928
12,20,3740
12,20,3740
10,19,3856
10,19,3944
10,19,3908
10,19,3876
10,19,3868
10,19,3868
10,19,3936
10,19,3924
10,19,3852
10,19,3740
10,18,3744
10,18,3944
10,18,3884
10,18,3872
10,18,3860
10,18,3856
10,18,3988
10,18,3904
10,18,3876
10,17,3872
10,17,3884
10,17,3968
10,17,3896
10,17,3868
10,17,3872
10,17,3884
10,17,3980
8,16,3900
8,16,3856
8,16,3868
8,16,3876
8,16,3984
8,16,3876
8,16,3880
8,16,3884
8,15,3908
8,15,4000
8,15,3872
8,15,3896
8,15,3884
8,15,3768
8,15,3964
8,14,3892
8,14,3880
8,14,3892
8,14,3952
8,14,3972
8,14,3872
6,13,3868
6,13,3752
6,13,3924
6,13,3960
6,13,3884
6,13,3868
6,12,3868
6,12,3924
6,12,3936
6,12,3880
6,12,3884
6,12,3752
6,11,3948
6,11,3924
6,11,3880
6,11,3872
6,11,3880
6,10,3956
6,10,3916
6,10,3872
6,10,3868
6,10,3748
6,10,3992
4,9,3896
4,9,3876
4,9,3880
4,9,3860
4,9,3988
4,8,3896
4,8,3752
4,8,3876
4,8,3896
4,8,3972
4,7,3896
4,7,3884
4,7,3884
4,7,3904
2,6,3968
2,6,3732
2,6,3872
2,6,3872
2,6,3900
2,5,3992
2,5,3880
2,5,3892
2,5,3880
2,4,3896
2,4,3944
2,4,3748
2,4,3884
2,4,3872
0,3,3940
0,3,3964
0,3,3880
0,3,3884
0,2,3888
0,2,3928
0,2,3952
0,2,3748
0,1,3884
0,1,3880
0,1,3932
0,1,3940
0,0,3896
0,0,3892
0,0,3896
0,0,3976
0,0,3952
0,0,3892
0,0,3904
0,0,3904
0,-1,3972
0,-1,3960
0,-1,3884
0,-1,3888
0,-2,3744
0,-2,3976
0,-2,3904
0,-2,3868
0,-3,3868
0,-3,3852
0,-3,3976
-2,-4,3892
-2,-4,3864
-2,-4,3868
-2,-4,3876
-2,-5,3972
-2,-5,3904
-2,-5,3884
-2,-6,3884
-2,-6,3904
-2,-6,3988
-2,-6,3892
-4,-7,3880
-4,-7,3884
-4,-7,3776
-4,-8,3992
-4,-8,3884
-4,-8,3884
-4,-9,3880
-4,-9,3908
-4,-9,3956
-6,-10,3888
-6,-10,3892
-6,-10,3760
-6,-11,3940
-6,-11,3956
-6,-11,3880
-6,-12,3888
-6,-12,3900
-6,-12,3932
-6,-13,3960
-6,-13,3884
-6,-13,3884
-8,-14,3880
-8,-14,3952
-8,-14,3928
-8,-15,3900
-8,-15,3948
-8,-15,3880
-8,-16,3956
-8,-16,3932
-8,-16,3884
-10,-17,3880
-10,-17,3884
-10,-18,3968
-10,-18,3916
-10,-18,3884
-10,-19,3872
-10,-19,3884
-10,-19,4004
-12,-20,3896
-12,-20,3884
-12,-21,3864
-12,-21,3880
-12,-21,3980
-12,-22,3896
-12,-22,3880
-12,-22,3940
-12,-23,3908
-12,-23,4004
-14,-24,3876
-14,-24,3876
-14,-24,3876
-14,-25,3888
-14,-25,3980
-14,-25,3940
-14,-26,3876
-14,-26,3864
-14,-26,3920
-16,-27,3968
-16,-27,3888
-16,-27,3896
-16,-28,3888
-16,-28,3940
-16,-28,3964
-16,-29,3852
-16,-29,3872
-18,-30,3892
-18,-30,3920
-18,-30,3964
-18,-31,3880
-18,-31,3860
-18,-31,3888
-18,-32,3944
-18,-32,3936
-18,-33,3940
-18,-33,3888
-18,-33,3888
-20,-34,3960
-20,-34,3936
-20,-35,3896
-20,-35,3932
-20,-35,3748
-20,-36,3964
-20,-36,3896
-20,-36,3928
-22,-37,3872
-22,-37,3892
-22,-38,4056
-22,-38,3904
-22,-38,3760
-22,-39,3928
-22,-39,3892
-22,-39,4028
-24,-40,3956
-24,-40,3868
-24,-40,3928
-24,-41,3896
-24,-41,3992
-24,-41,3928
-24,-42,3924
-24,-42,3928
-24,-42,4000
-24,-43,3952
-24,-43,3796
-24,-43,3928
-26,-44,3916
-26,-44,3908
-26,-44,4012
-26,-44,3912
-26,-45,3900
-26,-45,3928
-26,-45,3480
-26,-45,3952
-26,-46,3940
-26,-46,3920
-26,-46,3932
-26,-46,4012
-26,-46,3992
-28,-47,3884
-28,-47,3752
-28,-47,3732
-28,-47,3944
-28,-47,3928
-28,-48,3924
-28,-48,3880
-28,-48,3868
-28,-48,4004
-28,-48,3892
-28,-48,3748
-28,-48,3936
-28,-48,3856
-28,-48,3984
-28,-49,3872
-28,-49,3932
-28,-49,3928
-28,-49,3896
-28,-49,4024
-28,-49,3928
-28,-49,3944
-28,-49,3876
-28,-49,3916
-28,-49,4048
-28,-49,3932
-28,-49,3948
-28,-49,3940
-28,-49,3936
-28,-49,4024
-28,-49,3952
-28,-49,3888
-28,-49,3876
-28,-49,3804
-28,-49,4020
-28,-49,3948
-28,-48,3948
-28,-48,3948
-28,-48,3952
-28,-48,3984
-28,-48,3940
-28,-48,3880
-28,-48,3928
-28,-48,3956
-28,-48,3988
